pb_1,pb_2,pb_3,v_1,v_2,v_3
0.38664,0.0075437,0.49683,-9.2775e-05,2.3952e-06,-9.9614e-05
0.38664,0.0075437,0.49683,-9.2561e-05,2.4423e-06,-9.9529e-05
0.38664,0.0075437,0.49683,-9.2332e-05,2.4891e-06,-9.9429e-05
0.38664,0.0075438,0.49683,-9.2091e-05,2.5354e-06,-9.9314e-05
0.38664,0.0075438,0.49683,-9.1836e-05,2.5812e-06,-9.9185e-05
0.38664,0.0075438,0.49683,-9.1568e-05,2.6267e-06,-9.9041e-05
0.38664,0.0075438,0.49683,-9.1287e-05,2.6716e-06,-9.8883e-05
0.38664,0.0075438,0.49683,-9.0993e-05,2.7161e-06,-9.8711e-05
0.38664,0.0075438,0.49683,-9.0686e-05,2.7602e-06,-9.8524e-05
0.38664,0.0075438,0.49683,-9.0366e-05,2.8037e-06,-9.8323e-05
0.38664,0.0075438,0.49683,-9.0033e-05,2.8468e-06,-9.8108e-05
0.38664,0.0075438,0.49683,-8.9687e-05,2.8894e-06,-9.7879e-05
0.38664,0.0075438,0.49683,-8.9329e-05,2.9316e-06,-9.7635e-05
0.38664,0.0075438,0.49683,-8.8958e-05,2.9732e-06,-9.7378e-05
0.38664,0.0075438,0.49683,-8.8574e-05,3.0143e-06,-9.7106e-05
0.38664,0.0075438,0.49683,-8.8178e-05,3.0549e-06,-9.6821e-05
0.38664,0.0075438,0.49683,-8.7769e-05,3.0951e-06,-9.6522e-05
0.38664,0.0075438,0.49683,-8.7348e-05,3.1347e-06,-9.6209e-05
0.38664,0.0075438,0.49683,-8.6915e-05,3.1738e-06,-9.5882e-05
0.38664,0.0075438,0.49683,-8.6469e-05,3.2123e-06,-9.5541e-05
0.38664,0.0075438,0.49683,-8.6011e-05,3.2503e-06,-9.5187e-05
0.38664,0.0075438,0.49683,-8.5542e-05,3.2878e-06,-9.4819e-05
0.38664,0.0075438,0.49683,-8.506e-05,3.3248e-06,-9.4438e-05
0.38664,0.0075438,0.49683,-8.4566e-05,3.3612e-06,-9.4043e-05
0.38664,0.0075438,0.49683,-8.4061e-05,3.3971e-06,-9.3636e-05
0.38664,0.0075438,0.49683,-8.3544e-05,3.4324e-06,-9.3214e-05
0.38664,0.0075438,0.49683,-8.3016e-05,3.4672e-06,-9.278e-05
0.38664,0.0075438,0.49683,-8.2475e-05,3.5014e-06,-9.2333e-05
0.38664,0.0075438,0.49683,-8.1924e-05,3.535e-06,-9.1873e-05
0.38664,0.0075438,0.49683,-8.1361e-05,3.5681e-06,-9.1399e-05
0.38664,0.0075438,0.49683,-8.0787e-05,3.6005e-06,-9.0913e-05
0.38664,0.0075438,0.49683,-8.0202e-05,3.6324e-06,-9.0414e-05
0.38664,0.0075438,0.49683,-7.9606e-05,3.6638e-06,-8.9903e-05
0.38664,0.0075438,0.49683,-7.8999e-05,3.6945e-06,-8.9379e-05
0.38664,0.0075439,0.49683,-7.8381e-05,3.7247e-06,-8.8843e-05
0.38664,0.0075439,0.49683,-7.7753e-05,3.7542e-06,-8.8294e-05
0.38664,0.0075439,0.49683,-7.7114e-05,3.7832e-06,-8.7733e-05
0.38664,0.0075439,0.49683,-7.6464e-05,3.8116e-06,-8.716e-05
0.38664,0.0075439,0.49683,-7.5805e-05,3.8393e-06,-8.6575e-05
0.38664,0.0075439,0.49683,-7.5135e-05,3.8665e-06,-8.5978e-05
0.38664,0.0075439,0.49683,-7.4454e-05,3.893e-06,-8.5369e-05
0.38664,0.0075439,0.49683,-7.3764e-05,3.919e-06,-8.4748e-05
0.38664,0.0075439,0.49683,-7.3064e-05,3.9443e-06,-8.4116e-05
0.38664,0.0075439,0.49683,-7.2354e-05,3.969e-06,-8.3472e-05
0.38664,0.0075439,0.49683,-7.1635e-05,3.993e-06,-8.2817e-05
0.38664,0.0075439,0.49683,-7.0905e-05,4.0165e-06,-8.2151e-05
0.38664,0.0075439,0.49683,-7.0167e-05,4.0393e-06,-8.1473e-05
0.38664,0.0075439,0.49683,-6.9419e-05,4.0615e-06,-8.0784e-05
0.38664,0.0075439,0.49683,-6.8662e-05,4.0831e-06,-8.0085e-05
0.38663,0.0075439,0.49683,-6.7896e-05,4.104e-06,-7.9374e-05
0.38663,0.0075439,0.49683,-6.7121e-05,4.1243e-06,-7.8653e-05
0.38663,0.0075439,0.49683,-6.6337e-05,4.144e-06,-7.7922e-05
0.38663,0.0075439,0.49683,-6.5545e-05,4.163e-06,-7.7179e-05
0.38663,0.0075439,0.49683,-6.4744e-05,4.1814e-06,-7.6427e-05
0.38663,0.0075439,0.49683,-6.3935e-05,4.1991e-06,-7.5664e-05
0.38663,0.0075439,0.49683,-6.3117e-05,4.2162e-06,-7.4891e-05
0.38663,0.0075439,0.49683,-6.2291e-05,4.2327e-06,-7.4109e-05
0.38663,0.0075439,0.49683,-6.1457e-05,4.2485e-06,-7.3316e-05
0.38663,0.0075439,0.49683,-6.0616e-05,4.2636e-06,-7.2514e-05
0.38663,0.007544,0.49683,-5.9766e-05,4.2781e-06,-7.1702e-05
0.38663,0.007544,0.49683,-5.8909e-05,4.2919e-06,-7.0881e-05
0.38663,0.007544,0.49683,-5.8045e-05,4.3051e-06,-7.0051e-05
0.38663,0.007544,0.49683,-5.7173e-05,4.3177e-06,-6.9211e-05
0.38663,0.007544,0.49683,-5.6294e-05,4.3296e-06,-6.8363e-05
0.38663,0.007544,0.49683,-5.5408e-05,4.3408e-06,-6.7505e-05
0.38663,0.007544,0.49683,-5.4515e-05,4.3513e-06,-6.6639e-05
0.38663,0.007544,0.49683,-5.3615e-05,4.3613e-06,-6.5764e-05
0.38663,0.007544,0.49683,-5.2709e-05,4.3705e-06,-6.4881e-05
0.38663,0.007544,0.49683,-5.1796e-05,4.3791e-06,-6.3989e-05
0.38663,0.007544,0.49683,-5.0877e-05,4.387e-06,-6.3089e-05
0.38663,0.007544,0.49683,-4.9951e-05,4.3943e-06,-6.2182e-05
0.38663,0.007544,0.49683,-4.902e-05,4.4009e-06,-6.1266e-05
0.38663,0.007544,0.49683,-4.8083e-05,4.4069e-06,-6.0343e-05
0.38663,0.007544,0.49683,-4.714e-05,4.4122e-06,-5.9412e-05
0.38663,0.007544,0.49683,-4.6191e-05,4.4168e-06,-5.8473e-05
0.38663,0.007544,0.49683,-4.5237e-05,4.4208e-06,-5.7528e-05
0.38663,0.007544,0.49683,-4.4277e-05,4.4242e-06,-5.6575e-05
0.38663,0.007544,0.49683,-4.3313e-05,4.4268e-06,-5.5615e-05
0.38663,0.007544,0.49683,-4.2343e-05,4.4288e-06,-5.4648e-05
0.38663,0.007544,0.49683,-4.1369e-05,4.4302e-06,-5.3675e-05
0.38663,0.007544,0.49683,-4.0389e-05,4.4309e-06,-5.2695e-05
0.38663,0.007544,0.49683,-3.9406e-05,4.4309e-06,-5.1709e-05
0.38663,0.0075441,0.49683,-3.8417e-05,4.4303e-06,-5.0717e-05
0.38663,0.0075441,0.49683,-3.7425e-05,4.4291e-06,-4.9718e-05
0.38663,0.0075441,0.49683,-3.6429e-05,4.4271e-06,-4.8714e-05
0.38663,0.0075441,0.49683,-3.5428e-05,4.4246e-06,-4.7704e-05
0.38663,0.0075441,0.49683,-3.4424e-05,4.4214e-06,-4.6688e-05
0.38663,0.0075441,0.49683,-3.3416e-05,4.4175e-06,-4.5667e-05
0.38663,0.0075441,0.49683,-3.2405e-05,4.413e-06,-4.464e-05
0.38663,0.0075441,0.49683,-3.139e-05,4.4078e-06,-4.3609e-05
0.38663,0.0075441,0.49683,-3.0372e-05,4.402e-06,-4.2572e-05
0.38663,0.0075441,0.49683,-2.9351e-05,4.3956e-06,-4.1531e-05
0.38663,0.0075441,0.49683,-2.8327e-05,4.3885e-06,-4.0485e-05
0.38663,0.0075441,0.49683,-2.7301e-05,4.3808e-06,-3.9434e-05
0.38663,0.0075441,0.49683,-2.6272e-05,4.3725e-06,-3.8379e-05
0.38663,0.0075441,0.49683,-2.524e-05,4.3635e-06,-3.7321e-05
0.38663,0.0075441,0.49683,-2.4206e-05,4.3539e-06,-3.6258e-05
0.38663,0.0075441,0.49683,-2.3171e-05,4.3436e-06,-3.5191e-05
0.38663,0.0075441,0.49683,-2.2133e-05,4.3328e-06,-3.412e-05
0.38663,0.0075441,0.49683,-2.1093e-05,4.3213e-06,-3.3047e-05
0.38663,0.0075441,0.49683,-2.0052e-05,4.3091e-06,-3.1969e-05
0.38663,0.0075441,0.49683,-1.901e-05,4.2964e-06,-3.0889e-05
0.38663,0.0075441,0.49683,-1.7966e-05,4.2831e-06,-2.9805e-05
0.38663,0.0075441,0.49683,-1.692e-05,4.2691e-06,-2.8719e-05
0.38663,0.0075441,0.49683,-1.5874e-05,4.2545e-06,-2.763e-05
0.38663,0.0075442,0.49682,-1.4827e-05,4.2394e-06,-2.6539e-05
0.38663,0.0075442,0.49682,-1.378e-05,4.2236e-06,-2.5445e-05
0.38663,0.0075442,0.49682,-1.2732e-05,4.2072e-06,-2.4349e-05
0.38663,0.0075442,0.49682,-1.1683e-05,4.1902e-06,-2.3251e-05
0.38663,0.0075442,0.49682,-1.0634e-05,4.1726e-06,-2.2151e-05
0.38663,0.0075442,0.49682,-9.5855e-06,4.1545e-06,-2.1049e-05
0.38663,0.0075442,0.49682,-8.5368e-06,4.1357e-06,-1.9946e-05
0.38663,0.0075442,0.49682,-7.4883e-06,4.1164e-06,-1.8842e-05
0.38663,0.0075442,0.49682,-6.4402e-06,4.0965e-06,-1.7736e-05
0.38663,0.0075442,0.49682,-5.3926e-06,4.076e-06,-1.6629e-05
0.38663,0.0075442,0.49682,-4.3457e-06,4.0549e-06,-1.5522e-05
0.38663,0.0075442,0.49682,-3.2997e-06,4.0333e-06,-1.4413e-05
0.38663,0.0075442,0.49682,-2.2548e-06,4.0111e-06,-1.3304e-05
0.38663,0.0075442,0.49682,-1.2109e-06,3.9883e-06,-1.2195e-05
0.38663,0.0075442,0.49682,-1.6842e-07,3.965e-06,-1.1086e-05
0.38663,0.0075442,0.49682,8.7262e-07,3.9411e-06,-9.9762e-06
0.38663,0.0075442,0.49682,1.912e-06,3.9167e-06,-8.8668e-06
0.38663,0.0075442,0.49682,2.9497e-06,3.8918e-06,-7.7577e-06
0.38663,0.0075442,0.49682,3.9854e-06,3.8663e-06,-6.6491e-06
0.38663,0.0075442,0.49682,5.0191e-06,3.8402e-06,-5.5411e-06
0.38663,0.0075442,0.49682,6.0505e-06,3.8137e-06,-4.4338e-06
0.38663,0.0075442,0.49682,7.0796e-06,3.7866e-06,-3.3274e-06
0.38663,0.0075442,0.49682,8.1062e-06,3.759e-06,-2.2222e-06
0.38663,0.0075442,0.49682,9.13e-06,3.7309e-06,-1.1182e-06
0.38663,0.0075442,0.49682,1.0151e-05,3.7023e-06,-1.5599e-08
0.38663,0.0075443,0.49682,1.1169e-05,3.6731e-06,1.0854e-06
0.38663,0.0075443,0.49682,1.2184e-05,3.6435e-06,2.1847e-06
0.38663,0.0075443,0.49682,1.3196e-05,3.6134e-06,3.2821e-06
0.38663,0.0075443,0.49682,1.4204e-05,3.5827e-06,4.3774e-06
0.38663,0.0075443,0.49682,1.5209e-05,3.5516e-06,5.4705e-06
0.38663,0.0075443,0.49682,1.621e-05,3.5201e-06,6.5612e-06
0.38663,0.0075443,0.49682,1.7208e-05,3.488e-06,7.6494e-06
0.38663,0.0075443,0.49682,1.8201e-05,3.4555e-06,8.7349e-06
0.38663,0.0075443,0.49682,1.919e-05,3.4225e-06,9.8176e-06
0.38663,0.0075443,0.49682,2.0175e-05,3.389e-06,1.0897e-05
0.38663,0.0075443,0.49682,2.1156e-05,3.3551e-06,1.1974e-05
0.38663,0.0075443,0.49682,2.2132e-05,3.3208e-06,1.3047e-05
0.38663,0.0075443,0.49682,2.3103e-05,3.286e-06,1.4117e-05
0.38663,0.0075443,0.49682,2.407e-05,3.2508e-06,1.5183e-05
0.38663,0.0075443,0.49682,2.5032e-05,3.2151e-06,1.6245e-05
0.38663,0.0075443,0.49682,2.5988e-05,3.1791e-06,1.7304e-05
0.38663,0.0075443,0.49682,2.694e-05,3.1426e-06,1.8358e-05
0.38663,0.0075443,0.49682,2.7886e-05,3.1057e-06,1.9408e-05
0.38663,0.0075443,0.49682,2.8826e-05,3.0683e-06,2.0454e-05
0.38663,0.0075443,0.49682,2.9761e-05,3.0306e-06,2.1495e-05
0.38663,0.0075443,0.49682,3.0691e-05,2.9925e-06,2.2532e-05
0.38663,0.0075443,0.49682,3.1614e-05,2.954e-06,2.3564e-05
0.38663,0.0075443,0.49682,3.2531e-05,2.9152e-06,2.4591e-05
0.38663,0.0075443,0.49682,3.3443e-05,2.8759e-06,2.5612e-05
0.38663,0.0075443,0.49683,3.4348e-05,2.8363e-06,2.6629e-05
0.38663,0.0075443,0.49683,3.5246e-05,2.7963e-06,2.764e-05
0.38663,0.0075443,0.49683,3.6139e-05,2.756e-06,2.8646e-05
0.38663,0.0075443,0.49683,3.7024e-05,2.7153e-06,2.9646e-05
0.38663,0.0075443,0.49683,3.7903e-05,2.6743e-06,3.064e-05
0.38663,0.0075443,0.49683,3.8775e-05,2.633e-06,3.1628e-05
0.38663,0.0075443,0.49683,3.964e-05,2.5913e-06,3.261e-05
0.38663,0.0075443,0.49683,4.0498e-05,2.5493e-06,3.3586e-05
0.38663,0.0075444,0.49683,4.1349e-05,2.5069e-06,3.4555e-05
0.38663,0.0075444,0.49683,4.2192e-05,2.4643e-06,3.5518e-05
0.38663,0.0075444,0.49683,4.3028e-05,2.4214e-06,3.6475e-05
0.38663,0.0075444,0.49683,4.3857e-05,2.3781e-06,3.7425e-05
0.38663,0.0075444,0.49683,4.4678e-05,2.3346e-06,3.8367e-05
0.38663,0.0075444,0.49683,4.5491e-05,2.2908e-06,3.9303e-05
0.38663,0.0075444,0.49683,4.6296e-05,2.2467e-06,4.0232e-05
0.38663,0.0075444,0.49683,4.7093e-05,2.2024e-06,4.1153e-05
0.38663,0.0075444,0.49683,4.7882e-05,2.1578e-06,4.2067e-05
0.38663,0.0075444,0.49683,4.8663e-05,2.1129e-06,4.2974e-05
0.38663,0.0075444,0.49683,4.9435e-05,2.0678e-06,4.3872e-05
0.38663,0.0075444,0.49683,5.02e-05,2.0224e-06,4.4763e-05
0.38663,0.0075444,0.49683,5.0955e-05,1.9768e-06,4.5647e-05
0.38663,0.0075444,0.49683,5.1702e-05,1.931e-06,4.6522e-05
0.38663,0.0075444,0.49683,5.2441e-05,1.885e-06,4.7389e-05
0.38663,0.0075444,0.49683,5.317e-05,1.8387e-06,4.8248e-05
0.38663,0.0075444,0.49683,5.3891e-05,1.7923e-06,4.9098e-05
0.38663,0.0075444,0.49683,5.4603e-05,1.7456e-06,4.994e-05
0.38663,0.0075444,0.49683,5.5305e-05,1.6988e-06,5.0774e-05
0.38663,0.0075444,0.49683,5.5999e-05,1.6518e-06,5.1598e-05
0.38663,0.0075444,0.49683,5.6683e-05,1.6046e-06,5.2414e-05
0.38663,0.0075444,0.49683,5.7358e-05,1.5572e-06,5.3221e-05
0.38663,0.0075444,0.49683,5.8023e-05,1.5097e-06,5.4019e-05
0.38663,0.0075444,0.49683,5.8679e-05,1.462e-06,5.4808e-05
0.38663,0.0075444,0.49683,5.9326e-05,1.4142e-06,5.5588e-05
0.38663,0.0075444,0.49683,5.9962e-05,1.3662e-06,5.6358e-05
0.38663,0.0075444,0.49683,6.0589e-05,1.3181e-06,5.7119e-05
0.38663,0.0075444,0.49683,6.1206e-05,1.2699e-06,5.7871e-05
0.38663,0.0075444,0.49683,6.1813e-05,1.2215e-06,5.8613e-05
0.38663,0.0075444,0.49683,6.241e-05,1.1731e-06,5.9345e-05
0.38663,0.0075444,0.49683,6.2997e-05,1.1245e-06,6.0067e-05
0.38664,0.0075444,0.49683,6.3574e-05,1.0758e-06,6.078e-05
0.38664,0.0075444,0.49683,6.4141e-05,1.0271e-06,6.1482e-05
0.38664,0.0075444,0.49683,6.4697e-05,9.7824e-07,6.2174e-05
0.38664,0.0075444,0.49683,6.5244e-05,9.2934e-07,6.2857e-05
0.38664,0.0075444,0.49683,6.5779e-05,8.8036e-07,6.3528e-05
0.38664,0.0075444,0.49683,6.6304e-05,8.3133e-07,6.419e-05
0.38664,0.0075444,0.49683,6.6819e-05,7.8225e-07,6.4841e-05
0.38664,0.0075444,0.49683,6.7323e-05,7.3312e-07,6.5482e-05
0.38664,0.0075444,0.49683,6.7817e-05,6.8395e-07,6.6112e-05
0.38664,0.0075444,0.49683,6.8299e-05,6.3475e-07,6.6731e-05
0.38664,0.0075444,0.49683,6.8771e-05,5.8553e-07,6.734e-05
0.38664,0.0075444,0.49683,6.9232e-05,5.3629e-07,6.7938e-05
0.38664,0.0075444,0.49683,6.9683e-05,4.8704e-07,6.8525e-05
0.38664,0.0075444,0.49683,7.0122e-05,4.3779e-07,6.9101e-05
0.38664,0.0075444,0.49683,7.055e-05,3.8855e-07,6.9666e-05
0.38664,0.0075444,0.49683,7.0968e-05,3.3932e-07,7.022e-05
0.38664,0.0075444,0.49683,7.1374e-05,2.9011e-07,7.0763e-05
0.38664,0.0075444,0.49683,7.1769e-05,2.4093e-07,7.1294e-05
0.38664,0.0075444,0.49683,7.2153e-05,1.9178e-07,7.1815e-05
0.38664,0.0075444,0.49683,7.2526e-05,1.4268e-07,7.2324e-05
0.38664,0.0075444,0.49683,7.2887e-05,9.3623e-08,7.2821e-05
0.38664,0.0075444,0.49683,7.3237e-05,4.4625e-08,7.3307e-05
0.38664,0.0075444,0.49683,7.3576e-05,-4.3105e-09,7.3782e-05
0.38664,0.0075444,0.49683,7.3904e-05,-5.3175e-08,7.4245e-05
0.38664,0.0075444,0.49683,7.422e-05,-1.0196e-07,7.4696e-05
0.38664,0.0075444,0.49683,7.4525e-05,-1.5066e-07,7.5136e-05
0.38664,0.0075444,0.49683,7.4818e-05,-1.9927e-07,7.5564e-05
0.38664,0.0075444,0.49683,7.51e-05,-2.4778e-07,7.598e-05
0.38664,0.0075444,0.49683,7.5371e-05,-2.9619e-07,7.6385e-05
0.38664,0.0075444,0.49683,7.563e-05,-3.4448e-07,7.6777e-05
0.38664,0.0075444,0.49683,7.5877e-05,-3.9265e-07,7.7158e-05
0.38664,0.0075444,0.49683,7.6113e-05,-4.407e-07,7.7527e-05
0.38664,0.0075444,0.49683,7.6337e-05,-4.8861e-07,7.7883e-05
0.38664,0.0075444,0.49683,7.655e-05,-5.3638e-07,7.8228e-05
0.38664,0.0075444,0.49683,7.6751e-05,-5.84e-07,7.8561e-05
0.38664,0.0075444,0.49683,7.6941e-05,-6.3147e-07,7.8882e-05
0.38664,0.0075444,0.49683,7.7118e-05,-6.7878e-07,7.919e-05
0.38664,0.0075444,0.49683,7.7285e-05,-7.2592e-07,7.9487e-05
0.38664,0.0075444,0.49683,7.7439e-05,-7.7288e-07,7.9771e-05
0.38664,0.0075444,0.49683,7.7582e-05,-8.1967e-07,8.0043e-05
0.38664,0.0075444,0.49683,7.7713e-05,-8.6626e-07,8.0303e-05
0.38664,0.0075444,0.49683,7.7833e-05,-9.1266e-07,8.0551e-05
0.38664,0.0075444,0.49683,7.7941e-05,-9.5886e-07,8.0786e-05
0.38664,0.0075444,0.49683,7.8037e-05,-1.0049e-06,8.1009e-05
0.38664,0.0075444,0.49683,7.8122e-05,-1.0506e-06,8.122e-05
0.38664,0.0075444,0.49683,7.8195e-05,-1.0962e-06,8.1419e-05
0.38664,0.0075444,0.49683,7.8256e-05,-1.1415e-06,8.1605e-05
0.38664,0.0075444,0.49683,7.8306e-05,-1.1866e-06,8.1779e-05
0.38664,0.0075444,0.49683,7.8344e-05,-1.2315e-06,8.1941e-05
0.38664,0.0075444,0.49683,7.8371e-05,-1.2761e-06,8.209e-05
0.38664,0.0075444,0.49683,7.8385e-05,-1.3204e-06,8.2227e-05
0.38664,0.0075444,0.49683,7.8389e-05,-1.3646e-06,8.2352e-05
0.38664,0.0075444,0.49683,7.838e-05,-1.4084e-06,8.2464e-05
0.38664,0.0075444,0.49683,7.8361e-05,-1.452e-06,8.2564e-05
0.38664,0.0075444,0.49683,7.8329e-05,-1.4952e-06,8.2652e-05
0.38664,0.0075444,0.49683,7.8286e-05,-1.5382e-06,8.2728e-05
0.38664,0.0075444,0.49683,7.8232e-05,-1.581e-06,8.2791e-05
0.38664,0.0075444,0.49683,7.8166e-05,-1.6234e-06,8.2841e-05
0.38664,0.0075444,0.49683,7.8089e-05,-1.6655e-06,8.288e-05
0.38664,0.0075444,0.49683,7.8e-05,-1.7073e-06,8.2906e-05
0.38664,0.0075444,0.49683,7.79e-05,-1.7488e-06,8.292e-05
0.38664,0.0075444,0.49683,7.7788e-05,-1.79e-06,8.2922e-05
0.38664,0.0075444,0.49683,7.7666e-05,-1.8309e-06,8.2911e-05
0.38664,0.0075444,0.49683,7.7532e-05,-1.8714e-06,8.2888e-05
0.38664,0.0075444,0.49683,7.7386e-05,-1.9116e-06,8.2853e-05
0.38664,0.0075444,0.49683,7.723e-05,-1.9515e-06,8.2806e-05
0.38664,0.0075444,0.49683,7.7062e-05,-1.991e-06,8.2747e-05
0.38664,0.0075444,0.49683,7.6883e-05,-2.0302e-06,8.2675e-05
0.38664,0.0075444,0.49683,7.6693e-05,-2.069e-06,8.2592e-05
0.38664,0.0075444,0.49683,7.6492e-05,-2.1074e-06,8.2496e-05
0.38664,0.0075444,0.49683,7.628e-05,-2.1455e-06,8.2388e-05
0.38664,0.0075444,0.49683,7.6058e-05,-2.1832e-06,8.2269e-05
0.38664,0.0075444,0.49683,7.5824e-05,-2.2206e-06,8.2137e-05
0.38664,0.0075444,0.49683,7.5579e-05,-2.2575e-06,8.1994e-05
0.38664,0.0075444,0.49683,7.5324e-05,-2.2941e-06,8.1838e-05
0.38664,0.0075444,0.49683,7.5057e-05,-2.3303e-06,8.1671e-05
0.38664,0.0075444,0.49683,7.478e-05,-2.3661e-06,8.1492e-05
0.38664,0.0075444,0.49683,7.4493e-05,-2.4014e-06,8.1301e-05
0.38664,0.0075443,0.49683,7.4195e-05,-2.4364e-06,8.1098e-05
0.38664,0.0075443,0.49683,7.3886e-05,-2.471e-06,8.0884e-05
0.38664,0.0075443,0.49683,7.3567e-05,-2.5051e-06,8.0658e-05
0.38664,0.0075443,0.49683,7.3237e-05,-2.5389e-06,8.042e-05
0.38664,0.0075443,0.49683,7.2898e-05,-2.5722e-06,8.0171e-05
0.38664,0.0075443,0.49683,7.2547e-05,-2.6051e-06,7.9911e-05
0.38664,0.0075443,0.49683,7.2187e-05,-2.6375e-06,7.9639e-05
0.38664,0.0075443,0.49683,7.1817e-05,-2.6695e-06,7.9356e-05
0.38664,0.0075443,0.49683,7.1436e-05,-2.7011e-06,7.9061e-05
0.38664,0.0075443,0.49683,7.1046e-05,-2.7323e-06,7.8755e-05
0.38664,0.0075443,0.49683,7.0645e-05,-2.7629e-06,7.8438e-05
0.38664,0.0075443,0.49683,7.0235e-05,-2.7932e-06,7.811e-05
0.38664,0.0075443,0.49683,6.9815e-05,-2.823e-06,7.7771e-05
0.38664,0.0075443,0.49683,6.9385e-05,-2.8523e-06,7.7421e-05
0.38664,0.0075443,0.49683,6.8945e-05,-2.8811e-06,7.706e-05
0.38664,0.0075443,0.49683,6.8496e-05,-2.9095e-06,7.6688e-05
0.38664,0.0075443,0.49683,6.8038e-05,-2.9375e-06,7.6305e-05
0.38664,0.0075443,0.49683,6.757e-05,-2.9649e-06,7.5911e-05
0.38664,0.0075443,0.49683,6.7093e-05,-2.9919e-06,7.5507e-05
0.38664,0.0075443,0.49683,6.6607e-05,-3.0184e-06,7.5092e-05
0.38664,0.0075443,0.49683,6.6111e-05,-3.0444e-06,7.4667e-05
0.38664,0.0075443,0.49683,6.5607e-05,-3.0699e-06,7.4232e-05
0.38664,0.0075443,0.49683,6.5093e-05,-3.0949e-06,7.3786e-05
0.38664,0.0075443,0.49683,6.4571e-05,-3.1195e-06,7.333e-05
0.38664,0.0075443,0.49683,6.404e-05,-3.1435e-06,7.2863e-05
0.38664,0.0075443,0.49683,6.35e-05,-3.167e-06,7.2387e-05
0.38664,0.0075443,0.49683,6.2952e-05,-3.1901e-06,7.1901e-05
0.38664,0.0075443,0.49683,6.2395e-05,-3.2126e-06,7.1404e-05
0.38664,0.0075443,0.49683,6.1829e-05,-3.2347e-06,7.0898e-05
0.38664,0.0075443,0.49683,6.1256e-05,-3.2562e-06,7.0382e-05
0.38664,0.0075443,0.49684,6.0674e-05,-3.2772e-06,6.9857e-05
0.38664,0.0075443,0.49684,6.0084e-05,-3.2977e-06,6.9321e-05
0.38664,0.0075443,0.49684,5.9486e-05,-3.3177e-06,6.8777e-05
0.38664,0.0075443,0.49684,5.888e-05,-3.3371e-06,6.8223e-05
0.38664,0.0075442,0.49684,5.8266e-05,-3.3561e-06,6.766e-05
0.38664,0.0075442,0.49684,5.7645e-05,-3.3745e-06,6.7087e-05
0.38664,0.0075442,0.49684,5.7016e-05,-3.3924e-06,6.6506e-05
0.38664,0.0075442,0.49684,5.6379e-05,-3.4098e-06,6.5915e-05
0.38664,0.0075442,0.49684,5.5735e-05,-3.4266e-06,6.5316e-05
0.38664,0.0075442,0.49684,5.5084e-05,-3.4429e-06,6.4708e-05
0.38664,0.0075442,0.49684,5.4425e-05,-3.4587e-06,6.4091e-05
0.38664,0.0075442,0.49684,5.376e-05,-3.474e-06,6.3466e-05
0.38664,0.0075442,0.49684,5.3087e-05,-3.4887e-06,6.2832e-05
0.38664,0.0075442,0.49684,5.2407e-05,-3.5029e-06,6.219e-05
0.38664,0.0075442,0.49684,5.1721e-05,-3.5165e-06,6.1539e-05
0.38664,0.0075442,0.49684,5.1028e-05,-3.5296e-06,6.0881e-05
0.38664,0.0075442,0.49684,5.0329e-05,-3.5422e-06,6.0214e-05
0.38664,0.0075442,0.49684,4.9623e-05,-3.5542e-06,5.954e-05
0.38664,0.0075442,0.49684,4.8911e-05,-3.5657e-06,5.8857e-05
0.38664,0.0075442,0.49684,4.8193e-05,-3.5766e-06,5.8167e-05
0.38664,0.0075442,0.49684,4.7468e-05,-3.587e-06,5.7469e-05
0.38664,0.0075442,0.49684,4.6738e-05,-3.5969e-06,5.6764e-05
0.38664,0.0075442,0.49684,4.6002e-05,-3.6062e-06,5.6052e-05
0.38664,0.0075442,0.49684,4.526e-05,-3.6149e-06,5.5332e-05
0.38664,0.0075442,0.49684,4.4512e-05,-3.6231e-06,5.4605e-05
0.38664,0.0075442,0.49684,4.3759e-05,-3.6308e-06,5.3871e-05
0.38664,0.0075442,0.49684,4.3e-05,-3.6379e-06,5.313e-05
0.38664,0.0075442,0.49684,4.2237e-05,-3.6445e-06,5.2382e-05
0.38664,0.0075442,0.49684,4.1468e-05,-3.6505e-06,5.1628e-05
0.38664,0.0075442,0.49684,4.0694e-05,-3.656e-06,5.0867e-05
0.38664,0.0075442,0.49684,3.9915e-05,-3.661e-06,5.01e-05
0.38664,0.0075442,0.49684,3.9132e-05,-3.6653e-06,4.9326e-05
0.38664,0.0075441,0.49684,3.8343e-05,-3.6692e-06,4.8547e-05
0.38664,0.0075441,0.49684,3.7551e-05,-3.6725e-06,4.7761e-05
0.38664,0.0075441,0.49684,3.6753e-05,-3.6752e-06,4.6969e-05
0.38664,0.0075441,0.49684,3.5952e-05,-3.6774e-06,4.6172e-05
0.38664,0.0075441,0.49684,3.5146e-05,-3.6791e-06,4.5368e-05
0.38664,0.0075441,0.49684,3.4337e-05,-3.6802e-06,4.456e-05
0.38664,0.0075441,0.49684,3.3523e-05,-3.6807e-06,4.3746e-05
0.38664,0.0075441,0.49684,3.2706e-05,-3.6807e-06,4.2926e-05
0.38664,0.0075441,0.49684,3.1885e-05,-3.6802e-06,4.2102e-05
0.38664,0.0075441,0.49684,3.106e-05,-3.6792e-06,4.1272e-05
